Event,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Species,Det_level
NOGP00520160524,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Trigonidiidae,Nemobiinae,Allonemobius,Allonemobius fasciatus,Species
NOGP00520160524,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Delphacidae,Delphacinae,indet.,indet.,Subfamily
NOGP00520160524,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus pennsylvanicus,Species
NOGP00520160524,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Isotomoidea,Isotomidae,Isotominae,Isotoma,indet.,Genus
NOGP00520160524,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
NOGP00520160524,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Cyclotrachelus,Cyclotrachelus torvus,Species
NOGP00520160719,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Trigonidiidae,Nemobiinae,Allonemobius,Allonemobius fasciatus,Species
NOGP00520160719,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus pennsylvanicus,Species
NOGP00520160719,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Cyclotrachelus,Cyclotrachelus torvus,Species
NOGP00520160913,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Trigonidiidae,Nemobiinae,Allonemobius,Allonemobius fasciatus,Species
NOGP00520160913,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Cyclotrachelus,Cyclotrachelus torvus,Species
NOGP00520160913,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus pennsylvanicus,Species
NOGP00520160913,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
NOGP00920160524,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Pterostichus,Pterostichus diligens,Species
NOGP00920160719,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Silphidae,Nicrophorinae,Nicrophorus,Nicrophorus hybridus,Species
NOGP00920160913,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Thomisidae,NULL,Xysticus,Xysticus pellax,Species
OAES00520160406,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Trigonidiidae,Nemobiinae,Allonemobius,Allonemobius fasciatus,Species
OAES00520160406,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneuroptera,Blattodea,NULL,NULL,Blattoidea,Ectobiidae,Blattellinae,Parcoblatta,indet.,Genus
ONAQ00220160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Dexiinae,Microchaetina,Microchaetina valida,Species
ONAQ02320160913,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Tanytarsus,Tanytarsus formosanus,Species
ORNL00120160329,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
ORNL00120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,indet.,indet.,Subfamily
ORNL00120160705,Arthropoda,Myriapoda,Chilopoda,Pleurostigmophora,NULL,Scolopendromorpha,NULL,NULL,NULL,Cryptopidae,NULL,Scolopocryptops,Scolopocryptops sexspinosus,Species
ORNL00120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Geometroidea,Geometridae,Ennominae,Epimecis,Epimecis hortaria,Species
ORNL00120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,indet.,indet.,indet.,Family
ORNL00120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex erraticus,Species
ORNL02120160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,indet.,indet.,Subfamily
ORNL02120160705,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,Micronetinae,Meioneta,Meioneta serrata,Species
ORNL02120161011,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,indet.,indet.,Subfamily
ORNL02120161011,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Culicoidea,Chaoboridae,Chaoborinae,Chaoborus,Chaoborus punctipennis,Species
ORNL02120161011,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Cantharidae,Chauliognathinae,Chauliognathus,Chauliognathus marginatus,Species
ORNL02920160329,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,NULL,Tenuiphantes,Tenuiphantes zebra,Species
ORNL02920160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,indet.,indet.,Subfamily
ORNL02920160705,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Galerita,Galerita janus,Species
ORNL02920160705,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Sitodiplosis,Sitodiplosis mosellana,Species
ORNL02920161011,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Tanytarsus,indet.,Genus
ORNL02920161011,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Sciophilinae,Leptomorphus,indet.,Genus
ORNL02920161011,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Sitodiplosis,Sitodiplosis mosellana,Species
OSBS00120160630,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex erraticus,Species
OSBS00420160407,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Lycosoidea,Lycosidae,NULL,Piratula,Piratula insularis,Species
OSBS02220160407,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Scarabeiformia,Scarabaeoidea,Scarabaeidae,Rutelinae,Anomala,Anomala undulata,Species
OSBS02220160407,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Bradysia,indet.,Genus
OSBS02220160630,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Sitodiplosis,Sitodiplosis mosellana,Species
OSBS02220160908,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,Micronetinae,Meioneta,Meioneta serrata,Species
SCBI00420160927,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Geometroidea,Geometridae,Ennominae,Eutrapela,Eutrapela clemataria,Species
SCBI00420160927,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,indet.,indet.,Subfamily
SCBI00420160927,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Psocodea,Psocomorpha,Caeciliusetae,Caeciliusoidea,Amphipsocidae,NULL,Polypsocus,Polypsocus corruptus,Species
SCBI00420160927,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
SCBI00420160927,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Schizaphis,Schizaphis graminum,Species
SCBI00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Metopininae,Megaselia,indet.,Genus
SCBI00620160719,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,Micronetinae,Meioneta,Meioneta serrata,Species
SCBI00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Ptilodactylidae,NULL,Ptilodactyla,Ptilodactyla serricollis,Species
SCBI00620160719,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
SCBI00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Rheotanytarsus,Rheotanytarsus ringei,Species
SCBI00620160927,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,indet.,indet.,indet.,Family
SCBI00620160927,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
SCBI00620160927,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Galerita,Galerita janus,Species
SERC00320160519,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
SERC00320160519,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Schizaphis,Schizaphis graminum,Species
SRER00120160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex tarsalis,Species
SRER00120160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Erebinae,Melipotis,Melipotis indomita,Species
SRER00120160719,Arthropoda,Hexapoda,Insecta,Pterygota,Polyneoptera,Orthoptera,Ensifera,Gryllidea,Grylloidea,Gryllidae,Gryllinae,Gryllus,Gryllus pennsylvanicus,Species
SRER00620160426,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Apantesis,Apantesis doris,Species
SRER00620160719,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Erebidae,Arctiinae,Apantesis,Apantesis doris,Species
SRER00620161011,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Agelenidae,NULL,Calilena,Calilena stylophora,Species
STEI00220160914,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Noctuidae,Hadeninae,Leucania,Leucania pseudargyria,Species
STEI00220160914,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Psocodea,Psocomorpha,Caeciliusetae,Caeciliusoidea,Caeciliusidae,Caeciliusinae,Valenzuela,Valenzuela flavidus,Species
STEI00220160914,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
STEI00220160914,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Salticidae,Euophryinae,Neon,Neon nelli,Species
STEI00220160720,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Synuchus,Synuchus impunctatus,Species
STEI00220160720,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Noctuidae,Hadeninae,Leucania,Leucania pseudargyria,Species
STEI00220160720,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Procladius,indet.,Genus
STEI00220160720,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,indet.,indet.,indet.,Family
STEI00820160511,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,indet.,indet.,Subfamily
STEI00820160511,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Oxytelinae,Anotylus,indet.,Genus
STEI00820160511,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Rheotanytarsus,Rheotanytarsus ringei,Species
STEI00820160720,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Corynoptera,indet.,Genus
STEI00820160720,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Tachyporinae,Lordithon,Lordithon fungicola,Species
STEI00820160720,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Scatopsciara,Scatopsciara atomaria,Species
STEI00820160914,Arthropoda,Hexapoda,Collembola,NULL,NULL,Collembola,Entomobryomorpha,NULL,Entomobryoidea,Entomobryidae,Entomobryinae,Entomobrya,Entomobrya nivalis,Species
TALL00120160413,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Parasitoida,Platygastroidea,Platygastridae,indet.,indet.,indet.,Family
TALL00120160706,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Harpalus,Harpalus pensylvanicus,Species
TALL00120160706,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex erraticus,Species
TALL00120160706,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Geometroidea,Geometridae,Ennominae,Epimecis,Epimecis hortaria,Species
TALL00120160914,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex erraticus,Species
TALL00120160914,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Psocodea,Psocomorpha,Caeciliusetae,Caeciliusoidea,Amphipsocidae,NULL,Polypsocus,Polypsocus corruptus,Species
TALL00220160413,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,indet.,indet.,indet.,Family
TALL00220160413,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Limoniidae,Limoniinae,Pseudolimnophila,Pseudolimnophila luteipennis,Species
TALL00220160413,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Gelechioidea,Gelechiidae,Anomologinae,Aristotelia,Aristotelia rubidella,Species
TALL00220160413,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,NULL,Tenuiphantes,Tenuiphantes zebra,Species
TALL00220160914,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Salticidae,incertae sedis,Platycryptus,Platycryptus undatus,Species
TREE00120160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,indet.,indet.,Subfamily
TREE00120160517,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,NULL,Clubionidae,NULL,Clubiona,Clubiona canadensis,Species
TREE00120160517,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Pterostichus,Pterostichus pensylvanicus,Species
TREE00120160517,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Theridiosomatidae,NULL,Yunohamella,Yunohamella lyrica,Species
TREE00120160517,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Corylophidae,indet.,indet.,indet.,Family
TREE00120160517,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
TREE00120160517,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Psocodea,Psocomorpha,Caeciliusetae,Caeciliusoidea,Caeciliusidae,Caeciliusinae,Valenzuela,Valenzuela flavidus,Species
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Pediciidae,Uliinae,Tricyphona,indet.,Genus
TREE00120160712,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Hymenoptera,Apocrita,Terebrantes,Chalcidoidea,Aphelinidae,indet.,indet.,indet.,Family
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Noctuoidea,Noctuidae,Noctuinae,Elaphria,Elaphria versicolor,Species
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,indet.,indet.,Subfamily
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,NULL,Culicidae,Culicinae,Culex,Culex tarsalis,Species
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Psocodea,Psocomorpha,Caeciliusetae,Caeciliusoidea,Caeciliusidae,Caeciliusinae,Valenzuela,Valenzuela flavidus,Species
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Corylophidae,indet.,indet.,indet.,Family
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Agonum,Agonum retractum,Species
TREE00120160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,NULL,Asteromyia,indet.,Genus
TREE00120160908,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Agonum,Agonum retractum,Species
TREE00120160908,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
TREE00120160908,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Leiodidae,indet.,indet.,indet.,Family
TREE00120160908,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Corylophidae,indet.,indet.,indet.,Family
TREE00120160908,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Psocodea,Psocomorpha,Caeciliusetae,Caeciliusoidea,Caeciliusidae,Caeciliusinae,Valenzuela,Valenzuela flavidus,Species
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Oxytelinae,Anotylus,indet.,Genus
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,indet.,indet.,Subfamily
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,Miroidea,Cicadellidae,Deltocephalinae,Thamnotettix,Thamnotettix confinis,Species
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Paraneoptera,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Evacanthinae,Evacanthus,Evacanthus acuminatus,Species
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Corynoptera,Corynoptera trepida,Species
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Scatopsciara,Scatopsciara atomaria,Species
TREE00220160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Brachycera,Muscomorpha,Nemestrinoidea,Acroceridae,NULL,Actina,Actina viridis,Species
TREE00220160517,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Desmonomata,Crotonioidea,Camisiidae,NULL,Platynothrus,Platynothrus peltifer,Species
TREE00220160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Agonum,Agonum retractum,Species
TREE00220160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Elateriformia,Scirtoidea,Eucinetidae,indet.,indet.,indet.,Family
TREE00220160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Ephemeroptera,Furcatergalia,Pannota,Caenoidea,Caenidae,Caeninae,Caenis,indet.,Genus
TREE00220160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Tachyporinae,Lordithon,Lordithon fungicola,Species
TREE00220160712,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,NULL,Eupodoidea,Eupodidae,indet.,indet.,indet.,Family
TREE00220160712,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Desmonomata,Crotonioidea,Camisiidae,NULL,Platynothrus,Platynothrus peltifer,Species
TREE00220160908,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Linyphiidae,NULL,Tenuiphantes,Tenuiphantes zebra,Species
TREE00220160908,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,NULL,Scatopsciara,Scatopsciara atomaria,Species
TREE00220160908,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Coleoptera,Adephaga,NULL,Caraboidea,Carabidae,Harpalinae,Agonum,Agonum retractum,Species
TREE00220160908,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Ephemeroptera,Furcatergalia,Pannota,Caenoidea,Caenidae,Caeninae,Caenis,indet.,Genus
TREE00220160908,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Araneoidea,Theridiidae,NULL,Rugathodes,Rugathodes aurantius,Species
TREE00220160908,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Culicoidea,Chaoboridae,Chaoborinae,Chaoborus,Chaoborus punctipennis,Species
TREE00320160517,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Rheotanytarsus,Rheotanytarsus ringei,Species
TREE00320160517,Arthropoda,Chelicerata,Arachnida,NULL,NULL,Araneae,Araneomorphae,NULL,Lycosoidea,Lycosidae,NULL,Pisaurina,Pisaurina mira,Species
TREE00320160712,Arthropoda,Hexapoda,Insecta,Pterygota,NULL,Ephemeroptera,Furcatergalia,Pannota,Caenoidea,Caenidae,Caeninae,Caenis,indet.,Genus
TREE00320160712,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Lepidoptera,Glossata,Neolepidoptera,Geometroidea,Geometridae,Ennominae,Lambdina,Lambdina fiscellaria,Species
TREE00320160712,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Brachypylina,Oripodoidea,Scheloribatidae,NULL,Scheloribates,Scheloribates pallidulus,Species
